Id,EventDate,EventID,RoundNumber,GameID,Condition,Scenario,Length,WinnerFaction,WinnerCCCode,WinnerMeta,WinnerTheme1,WinnerTheme2,WinnerCaster1,WinnerCaster2,WinnerCP,WinnerAPD,OpponentFaction,OpponentCCCode,OpponentMeta,OpponentTheme1,OpponentTheme2,OpponentCaster1,OpponentCaster2,OpponentCP,OpponentAPD
1553,1/26/2018,c194cb55-15c3-416a-ae52-57a3844007d1,2,111aa3c4-157d-4499-a34f-da9a950eb42e,Scenario,,0,,,,,,,,5,0,,,,,,,,0,0
1554,1/26/2018,c194cb55-15c3-416a-ae52-57a3844007d1,2,ec8d4472-518d-4710-a7b9-91d63e313125,Assassination,,0,,,,,,,,0,0,,,,,,,,0,0
1555,1/26/2018,c194cb55-15c3-416a-ae52-57a3844007d1,2,48d1a832-570b-473e-b05a-19fdba786238,Death Clock,,0,,,,,,,,0,0,,,,,,,,0,0
1556,1/26/2018,c194cb55-15c3-416a-ae52-57a3844007d1,2,0daadfa6-565d-4d5b-bd9c-becdb74d474d,Scenario,,0,,,,,,,,5,0,,,,,,,,0,0
1557,1/26/2018,c194cb55-15c3-416a-ae52-57a3844007d1,2,1d691d02-aa89-4b04-a913-77ef81a5df01,Scenario,,0,,,,,,,,5,0,,,,,,,,0,0
1558,1/26/2018,c194cb55-15c3-416a-ae52-57a3844007d1,2,35aa952a-6041-4a95-8678-68f5192d9418,Assassination,,0,,,,,,,,0,0,,,,,,,,0,0
1559,1/26/2018,c194cb55-15c3-416a-ae52-57a3844007d1,2,380e5f9b-4fe9-46b7-81a2-cebd9f3c3c79,Assassination,,0,,,,,,,,0,0,,,,,,,,0,0
1560,1/26/2018,c194cb55-15c3-416a-ae52-57a3844007d1,2,afc79783-74a2-4ff8-be79-2ea07fc5c6a0,Assassination,,0,,,NSW,,,,,0,0,,,,,,,,0,0
1561,1/26/2018,c194cb55-15c3-416a-ae52-57a3844007d1,2,68788d83-65a2-470a-803e-1db21b33e08a,Scenario,,0,,,NZ,,,,,5,0,,,,,,,,0,0
1562,1/26/2018,c194cb55-15c3-416a-ae52-57a3844007d1,3,b1a96fd9-f774-4c7e-ac9c-4165208d2318,Assassination,,0,,,,,,,,0,0,,,,,,,,0,0
1563,1/26/2018,c194cb55-15c3-416a-ae52-57a3844007d1,3,4f9d995d-d31d-44d9-97b7-1b56cd9d13ec,Scenario,,0,,,,,,,,5,0,,,,,,,,0,0
1564,1/26/2018,c194cb55-15c3-416a-ae52-57a3844007d1,3,ba0cce3a-cea2-48de-903c-751e8325696b,Assassination,,0,,,WA,,,,,0,0,,,,,,,,0,0
1565,1/26/2018,c194cb55-15c3-416a-ae52-57a3844007d1,3,470b6662-8394-47c4-a0d8-169adfdf042a,Death Clock,,0,,,,,,,,0,0,,,,,,,,0,0
1566,1/26/2018,c194cb55-15c3-416a-ae52-57a3844007d1,3,bd58cd7d-c202-472a-8a63-106ff05cea4f,Assassination,,0,,,QLD,,,,,0,0,,,,,,,,0,0
1567,1/26/2018,c194cb55-15c3-416a-ae52-57a3844007d1,3,7076ee31-3208-4a89-aa6c-c62ee7f426e4,Assassination,,0,,,VIC,,,,,0,0,,,,,,,,0,0
1568,1/26/2018,c194cb55-15c3-416a-ae52-57a3844007d1,3,ee6adf68-ec63-4f5d-bc55-ed4c6d282dad,Scenario,,0,,,TAS,,,,,5,0,,,,,,,,0,0
1569,1/26/2018,c194cb55-15c3-416a-ae52-57a3844007d1,3,e72b6852-591c-4cf3-9e06-15eb13c5eb86,Scenario,,0,,,ACT,,,,,5,0,,,,,,,,0,0
1570,1/26/2018,c194cb55-15c3-416a-ae52-57a3844007d1,3,79388297-28ad-4d5f-9e26-8b9722b78903,Assassination,,0,,,,,,,,0,0,,,,,,,,0,0
1571,1/26/2018,c194cb55-15c3-416a-ae52-57a3844007d1,3,a7c1d4f6-043f-4090-b12b-e3f2902a2aff,Death Clock,,0,,,,,,,,0,0,,,,,,,,0,0
1572,1/26/2018,c194cb55-15c3-416a-ae52-57a3844007d1,3,4cea7abc-6ba8-4c62-aa2a-9e55bdd7e5ce,Death Clock,,0,,,,,,,,0,0,,,,,,,,0,0
1573,1/26/2018,c194cb55-15c3-416a-ae52-57a3844007d1,3,6c290f63-1b31-4a31-9987-e8d93837c9bb,Assassination,,0,,,,,,,,0,0,,,,,,,,0,0
1574,1/26/2018,c194cb55-15c3-416a-ae52-57a3844007d1,3,ff29336b-4f1d-4886-9b4f-88de3dcac593,Scenario,,0,,,,,,,,5,0,,,,,,,,0,0
1575,1/26/2018,c194cb55-15c3-416a-ae52-57a3844007d1,3,f28447a3-9256-4cb4-abc8-df8992e256fb,Assassination,,0,,,,,,,,0,0,,,,,,,,0,0
1576,1/26/2018,c194cb55-15c3-416a-ae52-57a3844007d1,3,551fdc43-14ad-4b5e-b535-7f1ee85acd22,Scenario,,0,,,,,,,,5,0,,,,,,,,0,0
1577,1/26/2018,c194cb55-15c3-416a-ae52-57a3844007d1,3,86581d08-17da-449f-a04e-a5c16d44f245,Scenario,,0,,,,,,,,5,0,,,,,,,,0,0
1578,1/26/2018,c194cb55-15c3-416a-ae52-57a3844007d1,3,fb3b43b2-6cc3-46dd-a962-67d5598bc3fb,Scenario,,0,,,,,,,,5,0,,,,,,,,0,0
1579,1/26/2018,c194cb55-15c3-416a-ae52-57a3844007d1,3,14310b39-2b28-456e-9409-316eb89d7e8d,Assassination,,0,,,,,,,,0,0,,,,,,,,0,0
1580,1/26/2018,c194cb55-15c3-416a-ae52-57a3844007d1,3,7223257c-79b1-42d8-8744-80e22af5d2a3,Scenario,,0,,,,,,,,5,0,,,,,,,,0,0
1581,1/26/2018,c194cb55-15c3-416a-ae52-57a3844007d1,3,a45780e2-9d08-4fb9-b5d1-ad4c97d45577,Assassination,,0,,,,,,,,0,0,,,,,,,,0,0
1582,1/26/2018,c194cb55-15c3-416a-ae52-57a3844007d1,3,b9ce262a-dea6-407b-9b24-9865e52a2468,Tie Breakers,,0,,,,,,,,0,0,,,,,,,,0,0
1583,1/26/2018,c194cb55-15c3-416a-ae52-57a3844007d1,3,86aae49d-fa38-4dcb-a5ac-a4f2fd3ed07c,Scenario,,0,,,NSW,,,,,5,0,,,,,,,,0,0
1584,1/26/2018,c194cb55-15c3-416a-ae52-57a3844007d1,3,c46b5c68-f628-400f-bc7b-c9270c69dc13,Assassination,,0,,,NZ,,,,,0,0,,,,,,,,0,0
1585,1/26/2018,c194cb55-15c3-416a-ae52-57a3844007d1,3,d0d01825-4a9a-4c9b-83ec-a1cb2d721593,Assassination,,0,,,,,,,,0,0,,,,,,,,0,0
1586,1/26/2018,c194cb55-15c3-416a-ae52-57a3844007d1,3,766f81be-bafa-4ac2-9d66-79f9adcd0af9,Assassination,,0,,,,,,,,0,0,,,,,,,,0,0
1587,1/26/2018,c194cb55-15c3-416a-ae52-57a3844007d1,3,bc408fec-cdb9-4a6b-b4d8-4f5991b17d08,Scenario,,0,,,,,,,,5,0,,,,,,,,0,0
1588,1/26/2018,c194cb55-15c3-416a-ae52-57a3844007d1,3,11238f14-ca68-40cf-99ad-608fb2d01db0,Assassination,,0,,,,,,,,0,0,,,,,,,,0,0
1589,1/26/2018,c194cb55-15c3-416a-ae52-57a3844007d1,3,ad8d47d2-d5a1-4382-b3d1-67c7dcc8d931,Assassination,,0,,,,,,,,0,0,,,,,,,,0,0
1590,1/26/2018,c194cb55-15c3-416a-ae52-57a3844007d1,3,c582d2dc-59e8-4bec-a0d3-b5695572a771,Scenario,,0,,,,,,,,5,0,,,,,,,,0,0
1591,1/26/2018,c194cb55-15c3-416a-ae52-57a3844007d1,3,eadb461b-c759-41b3-9d0d-3204af111e32,Assassination,,0,,,,,,,,0,0,,,,,,,,0,0
1592,1/26/2018,c194cb55-15c3-416a-ae52-57a3844007d1,3,85c7c4f4-6286-4389-acf9-04996565c228,Assassination,,0,,,,,,,,0,0,,,,,,,,0,0
1593,1/26/2018,c194cb55-15c3-416a-ae52-57a3844007d1,3,48ef6e55-b8a4-475e-a484-709ee732301c,Assassination,,0,,,,,,,,0,0,,,,,,,,0,0
1594,1/26/2018,c194cb55-15c3-416a-ae52-57a3844007d1,3,3e379346-4f6d-4a2a-b649-7bf0050a8685,Scenario,,0,,,,,,,,5,0,,,,,,,,0,0
1595,1/26/2018,c194cb55-15c3-416a-ae52-57a3844007d1,3,a2e28465-a1be-4084-bcab-0e1ed91e4b25,Assassination,,0,,,,,,,,0,0,,,,,,,,0,0
1596,1/26/2018,c194cb55-15c3-416a-ae52-57a3844007d1,3,312fe1b3-52f0-490b-a2ef-e680d3a8ae12,Tie Breakers,,0,,,,,,,,0,0,,,,,,,,0,0
1597,1/26/2018,c194cb55-15c3-416a-ae52-57a3844007d1,3,594dc783-5ac8-4e9c-88d3-db18a1cf5762,Assassination,,0,,,,,,,,0,0,,,,,,,,0,0
1598,1/26/2018,c194cb55-15c3-416a-ae52-57a3844007d1,4,3f6e7887-206a-417f-a37e-78b20a69e2d3,Assassination,,0,,,ACT,,,,,0,0,,,,,,,,0,0
1599,1/26/2018,c194cb55-15c3-416a-ae52-57a3844007d1,4,59a6b10b-de8f-4b14-b1b8-b36269aaaa54,Assassination,,0,,,,,,,,0,0,,,VIC,,,,,0,0
1600,1/26/2018,c194cb55-15c3-416a-ae52-57a3844007d1,4,73e54c69-9c8a-4e7f-9978-8a4685607dae,Scenario,,0,,,QLD,,,,,5,0,,,,,,,,0,0
1601,1/26/2018,c194cb55-15c3-416a-ae52-57a3844007d1,4,72fd7956-4e1a-4e7b-add2-801ba6905c8a,Scenario,,0,,,,,,,,5,0,,,,,,,,0,0
1602,1/26/2018,c194cb55-15c3-416a-ae52-57a3844007d1,4,60d40f28-ba59-4b56-a87f-e98b72af53c1,Assassination,,0,,,,,,,,0,0,,,,,,,,0,0
1603,1/26/2018,c194cb55-15c3-416a-ae52-57a3844007d1,4,f91d5970-4932-4f73-bc48-11f1e1023b6d,Scenario,,0,,,TAS,,,,,5,0,,,WA,,,,,0,0
1604,1/26/2018,c194cb55-15c3-416a-ae52-57a3844007d1,4,5302bb25-9cae-4a76-a009-87b6e21f211b,Scenario,,0,,,,,,,,5,0,,,,,,,,0,0
1605,1/26/2018,c194cb55-15c3-416a-ae52-57a3844007d1,4,42122d95-2e2f-45ca-8e28-4f471649fd24,Scenario,,0,,,,,,,,5,0,,,,,,,,0,0
1606,1/26/2018,c194cb55-15c3-416a-ae52-57a3844007d1,4,542def31-0a07-4e5f-b514-6aaf20041194,Scenario,,0,,,,,,,,5,0,,,,,,,,0,0
1607,1/26/2018,c194cb55-15c3-416a-ae52-57a3844007d1,4,3ffb6bac-a55a-4af0-a153-9061f90a41e6,Assassination,,0,,,,,,,,0,0,,,,,,,,0,0
1608,1/26/2018,c194cb55-15c3-416a-ae52-57a3844007d1,4,af86a2f3-7397-4bdd-aa94-ea6de2258a5b,Assassination,,0,,,,,,,,0,0,,,,,,,,0,0
1609,1/26/2018,c194cb55-15c3-416a-ae52-57a3844007d1,4,b274fb1a-50f2-413b-8cbb-7d8c53aa2448,Death Clock,,0,,,,,,,,0,0,,,,,,,,0,0
1610,1/26/2018,c194cb55-15c3-416a-ae52-57a3844007d1,4,3787f229-1c8d-4873-b4a9-23de078d21c3,Death Clock,,0,,,NZ,,,,,0,0,,,,,,,,0,0
1611,1/26/2018,c194cb55-15c3-416a-ae52-57a3844007d1,4,3433bd37-693d-4d35-871b-e0a31ea7ef91,Scenario,,0,,,,,,,,5,0,,,,,,,,0,0
1612,1/26/2018,c194cb55-15c3-416a-ae52-57a3844007d1,4,a217134e-e5e2-4bdd-8f1f-f54a4fec82b5,Scenario,,0,,,,,,,,5,0,,,,,,,,0,0
1613,1/26/2018,c194cb55-15c3-416a-ae52-57a3844007d1,4,531acef9-91cc-4c7e-a5a5-0d7b98067cd9,Assassination,,0,,,,,,,,0,0,,,,,,,,0,0
1614,1/26/2018,c194cb55-15c3-416a-ae52-57a3844007d1,4,8202f1a3-0b05-40d7-9986-d348637498f2,Death Clock,,0,,,,,,,,0,0,,,,,,,,0,0
1615,1/26/2018,c194cb55-15c3-416a-ae52-57a3844007d1,4,1d3f453d-752d-4924-8769-98a5b363b8a6,Tie Breakers,,0,,,,,,,,0,0,,,,,,,,0,0
1616,1/26/2018,c194cb55-15c3-416a-ae52-57a3844007d1,4,8538bf88-5e2a-44d7-8032-3db5cc8d4cde,Assassination,,0,,,NSW,,,,,0,0,,,,,,,,0,0
1617,1/26/2018,c194cb55-15c3-416a-ae52-57a3844007d1,4,42e51a64-9e41-4091-b5e4-5e02a6c67ebe,Tie Breakers,,0,,,,,,,,0,0,,,,,,,,0,0
1618,1/26/2018,c194cb55-15c3-416a-ae52-57a3844007d1,4,ce10a97b-ae5a-40e4-aafe-babc935756dd,Scenario,,0,,,,,,,,5,0,,,,,,,,0,0
1619,1/26/2018,c194cb55-15c3-416a-ae52-57a3844007d1,4,8bbfcf02-b6d4-45d6-a875-fcc34cbf8d13,Assassination,,0,,,,,,,,0,0,,,,,,,,0,0
1620,1/26/2018,c194cb55-15c3-416a-ae52-57a3844007d1,4,1543721c-9b2a-4499-957a-19959df484f2,Scenario,,0,,,,,,,,5,0,,,,,,,,0,0
1621,1/26/2018,c194cb55-15c3-416a-ae52-57a3844007d1,4,0feda268-2da0-4430-9bfa-0ab0b9eafde3,Death Clock,,0,,,,,,,,0,0,,,,,,,,0,0
1622,1/26/2018,c194cb55-15c3-416a-ae52-57a3844007d1,4,5bf1d4fa-1f9c-44ef-9a07-5f6b006bf5ad,Tie Breakers,,0,,,,,,,,0,0,,,,,,,,0,0
1623,1/26/2018,c194cb55-15c3-416a-ae52-57a3844007d1,4,31b0c392-3d5a-4b0c-a1e4-3aaf52fc856c,Tie Breakers,,0,,,,,,,,0,0,,,,,,,,0,0
1624,1/26/2018,c194cb55-15c3-416a-ae52-57a3844007d1,4,cd958927-8765-4eb8-8a1a-d29865bf8499,Death Clock,,0,,,,,,,,0,0,,,,,,,,0,0
1625,1/26/2018,c194cb55-15c3-416a-ae52-57a3844007d1,4,a1931713-8bad-4032-a593-4e5806f57686,Death Clock,,0,,,,,,,,0,0,,,,,,,,0,0
1626,1/26/2018,c194cb55-15c3-416a-ae52-57a3844007d1,4,67a3009c-a90d-462d-b33b-bffb8348bdd8,Death Clock,,0,,,,,,,,0,0,,,,,,,,0,0
1627,1/26/2018,c194cb55-15c3-416a-ae52-57a3844007d1,4,a18775ad-f4f2-47c9-a229-c5885767eeac,Tie Breakers,,0,,,,,,,,0,0,,,,,,,,0,0
1628,1/26/2018,c194cb55-15c3-416a-ae52-57a3844007d1,4,78e5eee7-7cb8-4b76-bfb2-40c6b4148426,Tie Breakers,,0,,,,,,,,0,0,,,,,,,,0,0
1629,1/26/2018,c194cb55-15c3-416a-ae52-57a3844007d1,4,d3f66639-dd02-4ad6-8213-0919b76fc8b5,Assassination,,0,,,,,,,,0,0,,,,,,,,0,0
1630,1/26/2018,c194cb55-15c3-416a-ae52-57a3844007d1,4,86b0f8eb-601b-4ccd-81f9-ad8341ac3946,Scenario,,0,,,,,,,,5,0,,,,,,,,0,0
1631,1/26/2018,c194cb55-15c3-416a-ae52-57a3844007d1,4,8c617fc6-cc23-4388-ac2b-2da12918ee5d,Scenario,,0,,,,,,,,5,0,,,,,,,,0,0
1632,1/26/2018,c194cb55-15c3-416a-ae52-57a3844007d1,4,3b7e6f5f-982c-4a4a-a7cd-067b31072e2a,Assassination,,0,,,,,,,,0,0,,,,,,,,0,0
1633,1/26/2018,c194cb55-15c3-416a-ae52-57a3844007d1,4,713d87c5-edb1-43d9-b62b-1d2058bf9554,Tie Breakers,,0,,,,,,,,0,0,,,,,,,,0,0
1634,1/19/2018,76bbd401-a105-437d-9695-ac6523c7f8e7,1,315922b7-bcec-453a-aa2b-ee43698ba3b7,Concession,,0,Protectorate of Menoth,,,,,,,3,0,Circle Orboros,,t,,,,,0,0
1635,1/19/2018,76bbd401-a105-437d-9695-ac6523c7f8e7,1,d5ffcec6-3a36-41d1-9906-7704826dec9d,Scenario,,0,Circle Orboros,,,,,,,5,69,Khador,,,,,,,0,13
1636,1/19/2018,76bbd401-a105-437d-9695-ac6523c7f8e7,1,1568290a-2be8-48da-813e-80cdec27a101,Scenario,,0,Grymkin,,,,,,,5,86,Retribution of Scyrah,,,,,,,0,0
1637,1/19/2018,76bbd401-a105-437d-9695-ac6523c7f8e7,1,f59a8c05-a69d-4951-8bee-19d3a9ad8f8c,Assassination,,0,Legion of Everblight,,,,,,,0,16,Khador,,,,,,,3,17
1638,1/19/2018,76bbd401-a105-437d-9695-ac6523c7f8e7,1,58048485-ec5b-479b-ac7e-25fa36bb8da0,Assassination,,0,Cryx,,,,,,,2,43,Trollbloods,,,,,,,4,32
1639,1/19/2018,76bbd401-a105-437d-9695-ac6523c7f8e7,1,63db7550-3f92-4cb0-ae93-30b4e056be59,Assassination,,0,Cryx,,,,,,,0,10,Skorne,,,,,,,1,16
1640,1/19/2018,76bbd401-a105-437d-9695-ac6523c7f8e7,1,fe205cdc-6a67-40b0-b08b-efde355f29fb,Death Clock,,0,Cryx,,,,,,,3,73,Khador,,,,,,,0,51
1641,1/19/2018,76bbd401-a105-437d-9695-ac6523c7f8e7,1,6135ee7b-f83f-40b7-9f28-33389b502622,Scenario,,0,Trollbloods,,,,,,,7,122,Circle Orboros,,,,,,,0,26
1642,1/19/2018,76bbd401-a105-437d-9695-ac6523c7f8e7,1,64835bb2-5439-4fc0-a272-a6b6fbf261f4,Scenario,,0,Minions,,,,,,,1,48,Circle Orboros,,,,,,,0,41
1643,1/19/2018,76bbd401-a105-437d-9695-ac6523c7f8e7,2,186e4f5b-1679-42e8-a865-e40f942ec5e3,Assassination,,0,Circle Orboros,,dayton,,,,,0,10,Legion of Everblight,,columbus,,,,,2,15
1644,1/19/2018,76bbd401-a105-437d-9695-ac6523c7f8e7,2,52d227cc-0ae6-4093-aa64-9a14e18ad807,Assassination,,0,Trollbloods,,columbus,,,,,4,71,Minions,,dayton,,,,,0,10
1645,1/19/2018,76bbd401-a105-437d-9695-ac6523c7f8e7,2,59684eea-cae5-4c3a-b706-8ccaff873299,Assassination,,0,Cryx,,indy,,,,,3,53,Circle Orboros,,columbus,,,,,0,16
1646,1/19/2018,76bbd401-a105-437d-9695-ac6523c7f8e7,2,ac0f42b7-3646-4fbc-9e40-4487007986c2,Assassination,,0,Cryx,,columbus,,,,,2,76,Grymkin,,toledo,,,,,0,44
1647,1/19/2018,76bbd401-a105-437d-9695-ac6523c7f8e7,2,a4651031-91fa-478d-90eb-793c890903d9,Assassination,,0,Cryx,,dayton,,,,,6,70,Protectorate of Menoth,,columbus,,,,,0,36
1648,1/19/2018,76bbd401-a105-437d-9695-ac6523c7f8e7,2,cd3ad161-f706-4dbe-9bf8-f91d9556a6b8,Scenario,,0,Khador,,dayton,,,,,5,66,Retribution of Scyrah,,columbus,,,,,0,57
1649,1/19/2018,76bbd401-a105-437d-9695-ac6523c7f8e7,2,a2438d10-575d-4110-b867-80d9ddd859c2,Assassination,,0,Skorne,,new philly,,,,,0,54,Trollbloods,,dayton,,,,,4,6
1650,1/19/2018,76bbd401-a105-437d-9695-ac6523c7f8e7,2,983b4d79-4bcb-428f-a720-4b154d958cd0,Scenario,,0,Khador,,toledo,,,,,8,108,Circle Orboros,,dayton,,,,,3,49
1651,1/19/2018,76bbd401-a105-437d-9695-ac6523c7f8e7,2,243b6a4c-b470-44a1-813b-19f327696b5a,Assassination,,0,Circle Orboros,,mansfield,,,,,0,0,Khador,,columbus,,,,,0,10
1652,1/19/2018,76bbd401-a105-437d-9695-ac6523c7f8e7,3,b5a2e11a-4bd9-425f-b67b-1199ea75c539,Scenario,,0,Cryx,,,,,,,8,43,Trollbloods,,,,,,,3,28
1653,1/19/2018,76bbd401-a105-437d-9695-ac6523c7f8e7,3,ef4bf7e9-0739-4fce-bfe2-131d5209a2c1,Assassination,,0,Cryx,,,,,,,2,4,Cryx,,,,,,,0,12
1654,1/19/2018,76bbd401-a105-437d-9695-ac6523c7f8e7,3,92d4fe3a-a215-44db-a8bd-eb9fac1153f0,Scenario,,0,Minions,,,,,,,8,120,Circle Orboros,,,,,,,0,12
1655,1/19/2018,76bbd401-a105-437d-9695-ac6523c7f8e7,3,5903232b-7adb-4922-b329-a1790c568809,Assassination,,0,Circle Orboros,,,,,,,3,69,Skorne,,,,,,,2,52
1656,1/19/2018,76bbd401-a105-437d-9695-ac6523c7f8e7,3,70ff91a9-4f2f-4ddc-924f-6226f6f20445,Scenario,,0,Khador,,,,,,,5,53,Khador,,,,,,,0,0
1657,1/19/2018,76bbd401-a105-437d-9695-ac6523c7f8e7,3,3e74d30b-40d8-4bc4-ba94-3107a161c6bb,Assassination,,0,Grymkin,,,,,,,0,46,Protectorate of Menoth,,,,,,,0,12
1658,1/19/2018,76bbd401-a105-437d-9695-ac6523c7f8e7,3,bdaed377-0881-4ea1-867e-17a7e755c8f6,Assassination,,0,Trollbloods,,,,,,,4,27,Circle Orboros,,,,,,,1,69
1659,1/19/2018,76bbd401-a105-437d-9695-ac6523c7f8e7,3,82bb883a-434e-4417-8d14-aaac6f585f32,Assassination,,0,Circle Orboros,,t,,,,,1,23,Legion of Everblight,,,,,,,0,0
1660,1/19/2018,76bbd401-a105-437d-9695-ac6523c7f8e7,3,58325042-b920-4960-ab30-239ad24a904f,Assassination,,0,Retribution of Scyrah,,,,,,,4,46,Khador,,,,,,,5,52
1661,1/19/2018,76bbd401-a105-437d-9695-ac6523c7f8e7,4,abebe64c-39f6-48d7-bd66-5df44e82b2ba,Scenario,,0,Cryx,,,,,,,5,20,Grymkin,,,,,,,0,8
1662,1/19/2018,76bbd401-a105-437d-9695-ac6523c7f8e7,4,5607b643-5269-4ef5-8927-a5d2cc3ca695,Assassination,,0,Khador,,,,,,,4,81,Circle Orboros,,t,,,,,0,0
1663,1/19/2018,76bbd401-a105-437d-9695-ac6523c7f8e7,4,a859efc7-7f67-4ca1-a4e7-9da1a5a2c6eb,Assassination,,0,Cryx,,,,,,,4,66,Cryx,,,,,,,3,55
1664,1/19/2018,76bbd401-a105-437d-9695-ac6523c7f8e7,4,4578328a-fa62-480e-87b3-c9d2de3be537,Concession,,0,Protectorate of Menoth,,,,,,,5,59,Trollbloods,,,,,,,0,25
1665,1/19/2018,76bbd401-a105-437d-9695-ac6523c7f8e7,4,68e94c73-3740-44f2-aa60-01ebdfc25ee4,Scenario,,0,Minions,,,,,,,8,50,Circle Orboros,,,,,,,0,4
1666,1/19/2018,76bbd401-a105-437d-9695-ac6523c7f8e7,4,7383860c-8b33-4d97-84d3-a32756ac3edb,Assassination,,0,Circle Orboros,,,,,,,3,26,Khador,,,,,,,4,0
1667,1/19/2018,76bbd401-a105-437d-9695-ac6523c7f8e7,4,8b9f279c-6286-4691-8409-bb96c264e37b,Scenario,,0,Trollbloods,,,,,,,13,94,Khador,,,,,,,8,25
1668,1/19/2018,76bbd401-a105-437d-9695-ac6523c7f8e7,4,8b608c9d-5eac-422e-9d9e-f4267d16494e,Assassination,,0,Legion of Everblight,,,,,,,0,10,Retribution of Scyrah,,,,,,,0,0
1669,1/5/2018,689e1f29-1c8c-416f-a4c1-457950476cbd,1,a8425085-a536-4e64-b87b-a6033f2fb48c,Scenario,,0,Trollbloods,,,,,,,5,9,Skorne,,,,,,,0,0
1670,1/5/2018,689e1f29-1c8c-416f-a4c1-457950476cbd,1,162d671e-090e-479c-8e32-87c49b6f5569,Assassination,,0,Retribution of Scyrah,,,,,,,0,22,Khador,,,,,,,0,22
1671,1/5/2018,689e1f29-1c8c-416f-a4c1-457950476cbd,1,600ac607-a726-49da-b0e8-fc530799c3f5,Assassination,,0,Circle Orboros,,,,,,,0,17,Skorne,,,,,,,0,0
1672,1/5/2018,689e1f29-1c8c-416f-a4c1-457950476cbd,1,96296dcf-9250-4394-a7be-96314d3b9310,Scenario,,0,Cryx,,,,,,,5,79,Protectorate of Menoth,,,,,,,0,35
1673,1/5/2018,689e1f29-1c8c-416f-a4c1-457950476cbd,1,64f84720-9d54-4ba4-966e-364be07d24bd,Assassination,,0,Minions,,,,,,,2,24,Protectorate of Menoth,,,,,,,2,39
1674,1/5/2018,689e1f29-1c8c-416f-a4c1-457950476cbd,1,fe790ba0-5e14-456d-8d55-97358cc837a7,Death Clock,,0,Grymkin,,,,,,,0,34,Trollbloods,,,,,,,0,26
1675,1/5/2018,689e1f29-1c8c-416f-a4c1-457950476cbd,1,e0b86a7f-0618-4975-a9cb-e9d4d4b3023b,Death Clock,,0,Circle Orboros,,,,,,,1,18,Mercenaries,,,,,,,0,53
1676,1/5/2018,689e1f29-1c8c-416f-a4c1-457950476cbd,1,185594a5-d4a4-4454-a939-6298d8718bde,Death Clock,,0,Minions,,,,,,,4,67,Circle Orboros,,,,,,,1,21
1677,1/5/2018,689e1f29-1c8c-416f-a4c1-457950476cbd,2,caf11370-68e0-48d9-9aa2-2b18dcbe9f5c,Assassination,,0,Protectorate of Menoth,,,,,,,0,18,Retribution of Scyrah,,,,,,,0,45
1678,1/5/2018,689e1f29-1c8c-416f-a4c1-457950476cbd,2,072c4c60-fbb1-4297-aacd-e84a95f7b0ee,Scenario,,0,Cryx,,,,,,,5,40,Circle Orboros,,,,,,,0,29
1679,1/5/2018,689e1f29-1c8c-416f-a4c1-457950476cbd,2,aa5d1f9b-b203-453b-bfe1-92de8778d4e8,Assassination,,0,Minions,,,,,,,1,20,Trollbloods,,,,,,,1,10
1680,1/5/2018,689e1f29-1c8c-416f-a4c1-457950476cbd,2,26b1a580-31da-4326-abe8-7b906f907772,Assassination,,0,Minions,,,,,,,0,10,Retribution of Scyrah,,,,,,,2,0
1681,1/5/2018,689e1f29-1c8c-416f-a4c1-457950476cbd,2,bcc9b63e-44b4-4604-b9ba-2f08e8d47473,Assassination,,0,Grymkin,,,,,,,1,10,Circle Orboros,,,,,,,2,6
1682,1/5/2018,689e1f29-1c8c-416f-a4c1-457950476cbd,2,01a9d3c5-747d-4a82-b6e5-1008d53d9f16,Death Clock,,0,Mercenaries,,,,,,,0,55,Circle Orboros,,,,,,,2,5
1683,1/5/2018,689e1f29-1c8c-416f-a4c1-457950476cbd,2,72bf3f03-1e78-44e7-bfc5-c415790e6589,Scenario,,0,Protectorate of Menoth,,,,,,,5,67,Khador,,,,,,,0,15
1684,1/5/2018,689e1f29-1c8c-416f-a4c1-457950476cbd,2,80bf7057-e5dc-44c4-8ff3-96e2d8b4d8d1,Assassination,,0,Trollbloods,,,,,,,0,10,Skorne,,,,,,,0,0
1685,1/5/2018,689e1f29-1c8c-416f-a4c1-457950476cbd,3,0a742e32-12b4-43e3-ad2d-2a9b2b385bd3,Assassination,,0,Cryx,,,,,,,2,49,Minions,,,,,,,0,6
1686,1/5/2018,689e1f29-1c8c-416f-a4c1-457950476cbd,3,0cea6522-ae23-4871-bb29-d6a86e1926a0,Assassination,,0,Grymkin,,,,,,,3,120,Minions,,,,,,,2,10
1687,1/5/2018,689e1f29-1c8c-416f-a4c1-457950476cbd,3,4beac682-e884-412e-a0cc-a2f2e7464e1c,Death Clock,,0,Protectorate of Menoth,,,,,,,4,57,Circle Orboros,,,,,,,1,11
1688,1/5/2018,689e1f29-1c8c-416f-a4c1-457950476cbd,3,7326e4d3-8d1e-4f62-9083-6645300df5a0,Death Clock,,0,Trollbloods,,,,,,,2,38,Protectorate of Menoth,,,,,,,3,8
1689,1/5/2018,689e1f29-1c8c-416f-a4c1-457950476cbd,3,7f093aa7-0770-42b0-8612-102b7184f5e6,Assassination,,0,Retribution of Scyrah,,,,,,,0,10,Trollbloods,,,,,,,0,0
